"","id","tid","airline","rtag","tweet"
"179",115989,575342442142121984,"United","vK!c7m35.Iav","@united Sadly, it was a missed opportunity lost forever to a very bad experience :( TY"
"180",115990,575342628754993152,"American","vK!c7m35.Iav","@AmericanAir Let's see if you're better at tweeting than calling people back re: mistreatment of disabled elderly on LAX/RDM flight. #fail"
"181",115991,575343086194290688,"United","vK!c7m35.Iav","@united been stuck in airport limbo for 26 hours.  PLEASE GET US HOME!"
"182",115992,575343617486643200,"SouthWest","vK!c7m35.Iav","@SouthwestAir Of course I book a flight yesterday and prices drop $80 today. HOW ANNOYING. 😒"
"183",115993,575343939856822272,"American","vK!c7m35.Iav","@AmericanAir $50 to cancel my flight, with ticket as credit, PLUS $285 re-booking fee for a $233 flight? So, $568 instead of $233? Explain."
"184",115994,575343952280338432,"SouthWest","vK!c7m35.Iav","@SouthwestAir  I'm -STILL- waiting to hear from SWA.  619-818-0318  Comf # FY2TCV   We're -VERY UNHAPPY- ;-("
"185",115995,575343981430595584,"United","vK!c7m35.Iav","@united PLS hurry w my flight in bored and it's delayed two hours :/"
"186",115996,575344340324741120,"American","vK!c7m35.Iav","“@AmericanAir: @ItsAmyHedrick We'll work hard to get your bags to you” yesterday it was found-today its lost again. Cust svc inconsistent"
"187",115997,575344390123622400,"SouthWest","vK!c7m35.Iav","@SouthwestAir After 20 min, I finally tweet 2 u while using ur in-Air WIFI.  It is unusable. That is 2x fooled.  Shame on me."
"188",115998,575345705427959808,"American","vK!c7m35.Iav","Shoutout to whoever picks the music in @AmericanAir planes while you wait #goodstuff"
"189",115999,575345729431977984,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir why change all PDX-SJC flights to @horizonair prop planes?! 😠😒 flight's an hour longer &amp; more turbulence #nowflyingSW #useboeing"
"190",116000,575347427969892352,"United","vK!c7m35.Iav","@united unbelievable that you consistently have the worst service of all airlines. Didn't fly United for 3 years and now I remember why"
"191",116001,575348746113839104,"American","vK!c7m35.Iav","Been on hold for an hour with @AmericanAir so that's exactly how I wanted to spend my morning...."
"192",116002,575349763106799616,"American","vK!c7m35.Iav",".@AmericanAir landed over an hour ago &amp; we are still waiting for a gate at DFW. How bout some stairs? That's my birthday wish. #frustrated"
"193",116003,575350342071648256,"United","vK!c7m35.Iav","@Expedia Worst. Customer. Service. Ever.  Booked a roundtrip @united flight through you to ski in CO and daughter breaks her ankle.  Because"
"194",116004,575350737963773952,"United","vK!c7m35.Iav","Just landed in @fly2ohare on @USAirways walked off plane to h gates.  Never knew these existed.  Get me back to terminal 1 and @united"
"195",116005,575350841562898432,"Delta","vK!c7m35.Iav","Two days with no luck on hold to change my flight. Can someone help a girl out? @Delta @DeltaAssist  Meanwhile, #airfaregoingup"
"196",116007,575351814553538560,"JetBlue","vK!c7m35.Iav","Still waiting on those @JetBlue flights to Antigua ☀️................."
"197",116008,575351991272001536,"AlaskaAir","vK!c7m35.Iav","Don't miss this month's @AlaskaAir magazine featuring @DangeRussWilson and #StrongAgainstCancer. Great cover! http://t.co/2J8cHRToTK"
"198",116010,575352067285352448,"American","vK!c7m35.Iav","@AmericanAir u suck!! Cancelled my flight no announcement no nothing!"
"199",116011,575352256054198272,"SouthWest","vK!c7m35.Iav","@SouthwestAir Worst wifi service ever! Very disappointed I paid $8 for wifi that hardly works."
"200",116012,575352415525867520,"JetBlue","vK!c7m35.Iav","...“@Ade_W: Still waiting on those @JetBlue flights to Antigua ☀️.................”"
"201",116013,575353096592715776,"United","vK!c7m35.Iav","I used @United last week.  It was the first, last &amp; only time I will ever do it again. Nothing like paying to have my bags lost. @mikethemiz"
"202",116014,575353173709189120,"SouthWest","vK!c7m35.Iav","â€œ@beth_henning: Searching weekly for flight prices to Vegas! About to be an even more broke college kid ðŸ˜£ @SouthwestAirâ€ CANT WAIT!!!!!!!!!"
"203",116015,575353683006918656,"United","vK!c7m35.Iav","I literally can't believe this. Their online checkout is broken so now I'm told I have to wait 15 minutes in a queue... @united"
"204",116016,575353798962638848,"United","vK!c7m35.Iav","@united the worse part is that the overhead bin above my seat is empty and now I have to go to claim my carry on luggage ðŸ˜"
"205",116017,575355357393899520,"SouthWest","vK!c7m35.Iav","Frustrated with @SouthwestAir! They steal travel funds with their bad/unclear policies. You'll lose business bc of this! #SouthwestAirprobs"
"206",116018,575355564185640960,"AlaskaAir","vK!c7m35.Iav","@AirlineReporter @AlaskaAir Sad that you have to be on Facebook to enter! :("
"207",116019,575356602112479232,"American","vK!c7m35.Iav","@americanair Treating a frequent flyer who lost a child like this means you don't care. Period. Never flying AA again http://t.co/CX5Sx2wfM4"
"208",116020,575356850817781760,"United","vK!c7m35.Iav","@ray0320 @SouthwestAir @Delta @united i started flying US/American I'll never go back they took my money didn't give me a ticket #seriously"
"209",116021,575356880161275904,"American","vK!c7m35.Iav","Seriously @AmericanAir - you won't refund a dead 9 yr olds ticket? Worst customer service ever. Try again. http://t.co/HMqvuleXWb"
"210",116022,575357818762461184,"United","vK!c7m35.Iav","@united lost my bag en route to #Montreal from #SFO on 1717, 3368. Ski equipment in bag, ski trip #ruined!! Vouchers and comp necessary."
"211",116023,575358213647941632,"Delta","vK!c7m35.Iav","@DeltaAssist who do I need to get in contact with to discuss my complaints about being lied to and cancelled on in the same weekend?"
"212",116024,575358233021399040,"VirginAmerica","vK!c7m35.Iav","Once again, @VirginAmerica is #1 at one of the things most travelers don't think about: lost luggage: http://t.co/uVD0sh06h1"
"213",116025,575358309949014016,"United","vK!c7m35.Iav","@paige_oneill @united Or maybe an alarm clock fail? Or digestive tract fail?"
"214",116026,575359338878869504,"Delta","vK!c7m35.Iav","@DeltaAssist yes please, I need to cancel a skymiles account that I accidentally opened. I already have an skymiles number."
"215",116027,575359828211539968,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir the link is broken"
"216",116028,575360277895507968,"American","vK!c7m35.Iav","@AmericanAir Flight cancelled on Feb. 26 &amp; requested refund on same day. Refund status online says ""Refunded,"" but still no $ in bank. Why?"
"217",116029,575360655018061824,"American","vK!c7m35.Iav","@AmericanAir Aww, you're my airline bae! (Only reason I'm cheating is because someone else's travel agent booked my flight' honest!)"
"218",116030,575360978273067008,"Delta","vK!c7m35.Iav","@DeltaAssist flight just cancelled on runway. Can you get me on next available to bdl? Givdss is res #"
"219",116031,575361739769802752,"American","vK!c7m35.Iav","@AmericanAir Really? You can't refund the ticket price for a dead child? You can't even edit your reply to take out ""future travel?"" #fail"
"220",116032,575361766550540288,"United","vK!c7m35.Iav","@united Frustrated in back middle row when I had status to make first wait list. App fail prevented getting open Economy+ seats. What gives?"
"221",116033,575363777102659584,"United","vK!c7m35.Iav","@RegressedPDO @kristen @united it's a breast people!!!! Not a fucking gun.  #probreastfeedinginpublic #babiesneedtoeat"
"222",116034,575363793825370112,"American","vK!c7m35.Iav","@AmericanAir your airlines leads the industry in complaints and unhappy customers for a reason. Stats don't lie. #worstairlineever"
"223",116035,575363879049494528,"SouthWest","vK!c7m35.Iav","@SouthwestAir 3 flights in a week, 1st delayed by 3+ hours, now stuck on plane for who knows how long with plane issue. SWA, never again!"
"224",116036,575364293375434752,"SouthWest","vK!c7m35.Iav","A5 - #CruiseChat - I am frugal, too dsickles87 and hate paying - try to fly @SouthwestAir or @Delta because of CC perks."
"225",116037,575364715142082560,"American","vK!c7m35.Iav","@AmericanAir hi. Called Ord lost and found and left message 24hours ago, still awaiting response. Can someone please follow up on this? Tnx"
"226",116038,575365246950354944,"United","vK!c7m35.Iav","â€œ@united: @kristen We're disappointed to hear this and would like to follow up with our Inflight team...""  Put out statement immediately."
"227",116039,575365682142969856,"United","vK!c7m35.Iav","Once again, a terrible experience flying with @united airlines. Poor customer service and overall experience. Very unsatisfied customer."
"228",116040,575366042723180544,"United","vK!c7m35.Iav","@united ^GJ Here I am 2 months later &amp; without a flight or refund. My experience has been worse than... Nope this is as bad as it gets #help"
"229",116041,575366238483976192,"American","vK!c7m35.Iav","@AmericanAir As a Bostonian, I can tell you we got a hell of a lot more than 20 inches."
"230",116042,575366305181753344,"United","vK!c7m35.Iav","@united changed r honeymoon flight, refused to refund me so I could book elsewhere, now must cancel family brunch morning after wedding"
"231",116044,575366848025391104,"American","vK!c7m35.Iav","So @CLTAirport is down a few fuel trucks? Seems like an odd problem. @AmericanAir #AA5208"
"232",116045,575367347327922176,"United","vK!c7m35.Iav","Both @Delta and @united have already announced that they will no longer accept rechargeable battery shipments. http://t.co/bknyfUbYC1"
"233",116046,575367750358581248,"Delta","vK!c7m35.Iav","@DeltaAssist Very upset and frustrated with recent travel and customer care. Is there someone I can speak with who can help me?"
"234",116047,575367790737166336,"American","vK!c7m35.Iav","@AmericanAir when will AA1542 depart DFW? It has been delayed several times already."
"235",116049,575369245120421888,"American","vK!c7m35.Iav","@AmericanAir did you delay the flights for 4 days then too with barely any warning and no help rescheduling?"
"236",116050,575369456710475776,"SouthWest","vK!c7m35.Iav","A8: Nope, and hopefully they don't in April. Thankfully @SouthwestAir hasn't ever lost my luggage! #cruisechat"
"237",116051,5.75370458134e+17,"SouthWest","vK!c7m35.Iav","@kristen @united I have fed my son with no problem on my @SouthwestAir flights! ðŸ‘"
"238",116052,5.75370458134e+17,"United","vK!c7m35.Iav","@kristen @united I have fed my son with no problem on my @SouthwestAir flights! ðŸ‘"
"239",116053,575370476983304192,"American","vK!c7m35.Iav","@AmericanAir you guys suck."
"240",116055,575370622492151808,"JetBlue","vK!c7m35.Iav","I hope @JetBlue 's free Wifi ""beta"" period never ends...  http://t.co/Crw4wE8NqE #2MA"
"241",116056,575370755807932416,"AlaskaAir","vK!c7m35.Iav","@AlaskaAir NOT cool when you don't get us home from Seattle!"
"242",116057,575370842202206208,"United","vK!c7m35.Iav","@kristen @chapien BE ASHAMED OF YOURSELF, @united!!"
"243",116058,575370995697074176,"JetBlue","vK!c7m35.Iav","@JetBlue im sorry for doing this to you &amp; I promise I will never fly with another air line again!"
"244",116059,575371835509841920,"SouthWest","vK!c7m35.Iav","Why is flight 1695 from Austin to Phoenix cancelled??? @SouthwestAir http://t.co/AEOGKOduIJ"
"245",116060,575372147591245824,"United","vK!c7m35.Iav","Unacceptable! MT @kristen: Sharing my wildly offensive experience w/ @united while #breastfeeding my baby on flight http://t.co/UnSvIUBSwa"
"246",116061,575373334407483392,"Delta","vK!c7m35.Iav","@BrittanyLynn28 @DeltaAssist stands for Doesn't Ever Leave The Airport, you know.  #WorstAirline"
"247",116062,575373467534524416,"American","vK!c7m35.Iav","Ugh! All I want is to leave Austin &amp; @AmericanAir has delayed flight by 90 minutes. Starting to miss @SouthwestAir... http://t.co/7u1F1W2pJu"
"248",116063,575373467534524416,"SouthWest","vK!c7m35.Iav","Ugh! All I want is to leave Austin &amp; @AmericanAir has delayed flight by 90 minutes. Starting to miss @SouthwestAir... http://t.co/7u1F1W2pJu"
"249",116064,575373561050853376,"SouthWest","vK!c7m35.Iav","@SouthwestAir Baltimore has some major issues at bag claim, they are beyond inefficient! GET LOCKED ON!!!!!!"
"250",116065,575373763715407872,"Delta","vK!c7m35.Iav","@Bwebber1015 @DeltaAssist this is literally been terrible... Not how I wanted to start my vacation"
"251",116066,575373812461625344,"United","vK!c7m35.Iav","@United 612 BOS-EWR 40 minute flight, 49 minutes waiting for bags to come out. Can we do any better?"
"252",116067,575375074829578240,"American","vK!c7m35.Iav","â€œ@TABridezilla: 1.5hrs isn't enough time for an Int'l connection at LAX! @AmericanAirâ€ WORD THIS SUCKES!now I smell for running around LAX!"
"253",116068,575375105703960576,"United","vK!c7m35.Iav","@thepointsguy : another reason why @united sucks - flight attendant makes mom @kristen cover up while #breastfeeding http://t.co/8Su4hQRLdyâ€"
"254",116069,575376302447796224,"SouthWest","vK!c7m35.Iav","@SouthwestAir Why won't you let me book my flight!??? #Errors #Fail #frustrating http://t.co/GirUbxhl02"
"255",116070,575376494945402880,"Delta","vK!c7m35.Iav","@DeltaAssist why is DL4548 delayed two hours?"
